,url,type
47791,http://global-promotions-2012.com/?sov=125080&amp;id=cYawoo&amp;hid=esseqqigqeo&amp;tov=208606&amp;v=,phishing
47792,animeexpo.yuku.com/,benign
47793,hockey-reference.com/teams/BOS/1972_games.html,benign
47794,prestonhollowumc.org/,benign
47795,facebook.com/pages/Eric-Fernsten/108670529157055,benign
47796,tcm.com/tcmdb/title/89803/Shanghai-Express/,benign
47797,http://coppeliaescoladeballet.com.br/index.php?option=com_content&view=article&id=3&Itemid=9,defacement
47798,http://jalopnik.com/mercedes-to-unveil-exciting-new-autonomous-egg-car-conc-1676817206,benign
47799,ersculptuee.blogspot.com/2010/10/how-to-remove-time-trial-on-bigfish.html,benign
47800,http://9779.info/%E7%93%9C%E5%AD%90%E7%B1%B3%E7%B2%92%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
47801,legacy.com/obituaries/thereporteronline/obituary.aspx?n=robert-m-hyland&pid=153969828,benign
47802,advantagelumber.com/canada/,benign
47803,stampeders.com/history/honours/,benign
47804,http://spankbang.com/5656/video/karen+fisher+shane+diesels+cuckold+stories+9+milf+edition,benign
47805,2onlinetv.com/tv/stream.php?id=1217,benign
47806,patheoldminer.rootsweb.ancestry.com/indindexr.html,benign
47807,imdb.com/name/nm0695435/,benign
47808,http://macedonia-extreme.com/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL21hY2Vkb25pYS1leHRyZW1lLmNvbS9pbmRleC5waHAvc2N1YmEtZGl2aW5nLXNlY3Rpb24vNDgtc2N1YmEtZGl2aW5nLzEyMy13ZWxjb,defacement
47809,http://www.eendrachthummelo.nl/index.php?option=com_content&view=article&id=213:04-02-12-soepactie&catid=48:nieuws&Itemid=62,defacement
47810,http://notiamazonia.com/index.php?option=com_content&view=article&id=1724:volcan-tungurahua-mantiene-proceso-eruptivo&catid=1:latest-news&Itemid=18,defacement
47811,shippinganywhere.net/servlet/the-747/1978-Toronto-Blue-Jays/Detail,benign
47812,pornstargalore.com/search/?q=%22Tatianna+Kush%22%7C%22Tatiana+Kushnev%22%7C%22Tatiana+Kush%22&kwid=13283&c=1,benign
47813,olemisssports.com/sports/m-baskbl/spec-rel/m-basketball-history.html,benign
47814,reunion.com/guypiche/,benign
47815,mejsocialcare.co.uk,phishing
47816,amazon.co.uk/Tremors-Blu-ray-Kevin-Bacon/dp/B004GCK6ZC,benign
47817,reverbnation.com/macyhill,benign
47818,http://grantland.com/features/ferguson-missouri-protest-michael-brown-murder-police/,benign
47819,rightwayclub.com,phishing
47820,http://www.skirennlauf.de/index.php?option=com_virtuemart&Itemid=147,defacement
47821,jaemarie2003.iowapages.org/,benign
47822,http://www.711100.com/app/member/SportOption.php?uid=guest&langx=gb,malware
47823,iceskatesforsale.org/ccm-ice-skates/,benign
47824,slideshare.net/sidleecom,benign
47825,http://www.caseaffittipuglia.com/case-a-ciardo.html?func=detail&id=21,defacement
47826,ifeelslovenia.co.uk/,benign
47827,jango.com/music/Gorillaz?l=0,benign
47828,http://www.alte-druckerei.de/index.php/tube-amp-service/42-tube-amp-service/53-bei-der-arbeit?tmpl=component&print=1&layout=default&page=,defacement
47829,parl.gc.ca/information/about/process/house/report2005/members/b-e.htm,benign
47830,infoplease.com/ce6/people/A0820091.html,benign
47831,http://www.yzsyedu.com/detail.aspx?typeid=40,defacement
47832,youtube.com/watch?v=TutHFywzSGo,benign
47833,last.fm/music/Ciara/_/Speechless,benign
47834,articles.sun-sentinel.com/2010-08-24/news/fl-amanda-inman-court-20100824_1_sweltering-van-bus-driver-day-care,benign
47835,tampa.blockshopper.com/cities/town_n_country/streets/armand.cir,benign
47836,lisagayhamilton.com/,benign
47837,zillow.com/homedetails/204-Knickerbocker-Ave-Stamford-CT-06907/57367777_zpid/,benign
47838,https://medium.com/@djpizzo/this-is-good-news-i-touched-upon-this-in-my-own-wu-tang-piece-suggesting-that-a-better-tomorrow-df2789d6b7bc?source=latest,benign
47839,http://www.versatilityphoneshop.co.uk/corded-headsets.html,defacement
47840,starsinamillion.blogspot.com/2008/06/christopher-deleon-and-rudy-fernandez.html,benign
47841,http://techcrunch.com/video/emily-weiss-backstage-interview-tc-disrupt-ny-2015/518804790/,benign
47842,http://www.oficynafoka.com/component/virtuemart/index.html?page=shop.product_details&flypage=flypage-ask.tpl&product_id=103&category_id=21,defacement
47843,mobygames.com/company/warner-bros-interactive-entertainment-inc,benign
47844,mls.webstrider.com/2010/transactions.html,benign
47845,fehrgenealogy.com/trees/fehr/p473.htm,benign
47846,blindness--trailer.blogspot.com/,benign
47847,nytimes.com/1997/08/06/us/clarence-m-kelley-director-of-fbi-in-the-70-s-dies-at-85.html,benign
47848,epodunk.com/cgi-bin/genInfo.php?locIndex=10826,benign
47849,globenewspapers.com/?p=425,benign
47850,http://www.thermansi.com/index2.php?page=shop.browse&category_id=20&option=com_virtuemart&Itemid=1,defacement
47851,outaouais.quebecheritageweb.com/history-culture?page=3,benign
47852,americansforamericanvalues.org/about/alexismcgilljohnson/,benign
47853,facebook.com/pages/Jud-North-Dakota/113423892005588,benign
47854,http://kakaku.com/camera/remote-shutter/ranking_1083/pricedown/div-gpt-ad-k/header_text,benign
47855,collectiondx.com/news_item/2909/new_mega_brands_halo_wars,benign
47856,bellaumbria.net/Spoleto/weather-meteo_eng.htm,benign
47857,newyork.craigslist.org/stn/abo/2685790025.html,benign
47858,mbacasestudysolutions.com/Fin/Cases/Amtrak_National_RR.html,benign
47859,closinglogos.com/page/20th+Century+Fox+Home+Entertainment,benign
47860,8coupons.com/discounts/kid-junction-at-branchburg-whitehouse-station-08889,benign
47861,insiderpages.com/b/6287445094/lecenter-leader-le-center,benign
47862,ourhansenfamily.com,phishing
47863,arkhilario.com/2011/07/16/wwe-money-in-the-bank-2011-results/,benign
47864,amazon.com/Aeterna-Constance-Demby/dp/B000000X6S,benign
47865,trueknowledge.com/q/which_martial_artists_have_been_actors,benign
47866,kitreview.com/reviews/hamiltonstandardpropsdl_1.htm,benign
47867,skyscrapercity.com/archive/index.php/t-455641.html,benign
47868,http://tinnhanh360.net/be-cong-smartphone-iphone-6-plus-danh-bai-galaxy-s6-edge.html,benign
47869,http://www.serversunucu.com/Googledoc-SecureEmail-Googledoc/googledrive.htm,phishing
47870,http://www.idunware.com/idunware-beer/blogs-about-idunware-beer/35-beer-blogs-about-idunware-beer/8-brewpublic,defacement
47871,soleredemption.com/michael-jordan-biography/,benign
47872,http://www.suiteorchestra.it/index.php?option=com_content&view=article&id=62:gli-archi&catid=38:rokstories&lang=en&Itemid=0,defacement
47873,http://minidvdsoft.com/flvtovideo/download_free_flash_flv_video_converter.html,malware
47874,canardscanins.ca/roots/portal.php?action=show&id=532,benign
47875,mlbfansite.com/player-memorabilia/Casey-Stengel,benign
47876,http://www.negentis.com/azienda/clienti?tmpl=component&print=1&page=,defacement
47877,moviezen.com/celebrity/don-cheadle,benign
47878,answers.com/topic/brotherhood-of-the-wolf-1,benign
47879,http://www.textilexpres.com/TE/index.php?option=com_content&view=article&id=1739&catid=976&Itemid=132,defacement
47880,sports.espn.go.com/espn/wire?section=nhl&id=3426676,benign
47881,http://webcamsocial.com/index.php?option=com_community&view=profile&userid=166&Itemid=37,defacement
47882,inlinehockeycentral.com/showthread.php?34355-Roller-players-in-ice-hockey,benign
47883,doghealthquestions.org/,benign
47884,youtube.com/watch?v=IuwUK84BTQk,benign
47885,http://thecheekofher.com/archive/2012/05,defacement
47886,oregonlive.com/pilots/index.ssf/2010/03/pilots_logan_emory_signs_with.html,benign
47887,aged.alternativesnorth.ca/index.html,benign
47888,http://extrememortgagesolutions.com.au/component/mailto/index.html?tmpl=component&link=aHR0cDovL2V4dHJlbWVtb3J0Z2FnZXNvbHV0aW9ucy5jb20uYXUvYWJvdXQtdXMuaHRtbA==,defacement
47889,youtube.com/watch?v=4Xt4OgFXYTI,benign
47890,http://www.zoo-bendick.de/index.php?option=com_content&view=article&id=76:tetra-pond&catid=16:aquaristik&Itemid=60,defacement
47891,athletic.net/TrackAndField/MeetResults.aspx?Meet=116034,benign
47892,trade.mar.cx/_index/so/,benign
47893,http://www.akordeonlublin.pl/index.html?option=com_chronocontact&chronoformname=warsztaty,defacement
47894,whatifsports.com/beyondtheboxscore/?article=2010NFL_NFCNorthPreview,benign
47895,manta.com/c/mmftzjt/lynn-county-abstract-title,benign
47896,deptofnumbers.com/unemployment/michigan/grand-rapids/,benign
47897,http://askubuntu.com/questions/91311/swap-partition-under-logical-partitions-container,benign
47898,abandoninteractive.com/,benign
47899,local.yahoo.com/info-20037125-al-riley-s-ac-sheet-metal-casa-grande,benign
47900,desmoinesregister.com/article/20111117/SPORTS020602/111117023/Iowa-State-football-Cyclones-can-make-history-Friday-night,benign
47901,opticsplanet.com/reviews/reviews-schmidt-bender-brand.html,benign
47902,youtube.com/watch?v=TmqIGAUpSdA,benign
47903,http://gulfcoastlivingonline.org/pleasure-time/entertainment,defacement
47904,edmontonjournal.com/health/Albertans+summit+Mount+Kilimanjaro+raise+hundreds+thousands+dollars+Royal+Alexandra+Hospital/5267304/story.html,benign
47905,trainpackages.ca/?WT.mc_id=_bulcomm_bulvaca_lnk_vacances_en_090311,benign
47906,designs-by-lynette.blogspot.com/,benign
47907,dictionary30.com/meaning/Collegial,benign
47908,foreignlanguagebookshop.com.au/product-detail-long.php?id=9789756576281&Adim+Adim+Turkce+3+Textbook,benign
47909,youtube.com/watch?v=ihnaUiUbBGA,benign
47910,englishclub.com/,benign
47911,http://askubuntu.com/questions/370158/trouble-playing-and-ripping-cd-audio-files-on-linux-ubuntu-12-04-lts-32-bit,benign
47912,askart.com/askart/w/j_walter_wilkinson/j_walter_wilkinson.aspx,benign
47913,ca.linkedin.com/pub/ernest-hoffman/5/941/14A,benign
47914,https://medium.com/backchannel/this-video-game-solved-the-problem-of-learning-guitar-d0fcea6f0d3b,benign
47915,usidentify.com/l/brouhard,benign
47916,multiplayernetwork.net/forums/index.php?/topic/160-bfbc2-server-admin-tools/page__s__bef899960f2ce5b8ed8275eaa0cae12d,benign
47917,http://football-euro.net/istoriya-anglijskogo-futbola/137-istoriya-kluba-qfulxemq.html,defacement
47918,titanichistoricalsociety.org/,benign
47919,imdb.com/language/yue,benign
47920,http://cad-surete.fr/index.php?option=com_content&view=article&id=47&Itemid=13,defacement
47921,lawrence.com/bands/reggie_and_the_full_effect/,benign
47922,rouxdubayou.com/,benign
47923,absoluteastronomy.com/topics/Bob_Steele_(broadcaster),benign
47924,superpages.com/bp/Kansas-City-MO/Notre-Dame-de-SION-High-School-L0086570437.htm,benign
47925,http://www.sklep-splawik.pl/index.php?option=com_content&view=category&layout=blog&id=1&Itemid=9,defacement
47926,onlineradio2.com/listen/Mike_FM_1051,benign
47927,http://katproxy.com/major-lazer-dj-snake-feat-m%C3%98-lean-on-320-kbps-t10291511.html,benign
47928,http://www.gonzalespd.org/index.php?option=com_jcalpro&Itemid=43&extmode=day&date=2013-02-10,defacement
47929,limacentralcatholic.alumz.com/,benign
47930,classmates.com/directory/college/Montreal%20General%20Hospital%20-%20School%20of%20Nursing?org=18086621,benign
47931,http://engine32truck16.com/component/content/article/64-welcome-and-good-luck.html,defacement
47932,cpdsmart.com,phishing
47933,bridgew.edu/HR/,benign
47934,lasallecollegevancouver.com/programs/fashion-design.aspx,benign
47935,http://www.vbprojects.org/services/import.html,defacement
47936,nationalreview.com/articles/204849/say-goodnight-jesse/deroy-murdock,benign
47937,http://www.jin0044.com/ipl/app/help.php?GameType=5601&lang=zh-cn&HALLID=3820004&State=0,malware
47938,pitchfork.com/reviews/albums/3120-ceux-qui-inventent-nont-jamais-vecu/,benign
47939,comingtochrist.wordpress.com/2009/06/08/elder-david-a-bednar-apostle-of-the-lord/,benign
47940,http://www.dtxzx.net/admin.asp,defacement
47941,http://www.frieslandpokal.de/index.php?option=com_ckforms&controller=ckdata&view=ckformsdata&layout=data&id=f1&cid[]=1&Itemid=16&limitstart=0&sortf=Wohnort&sortd=asc,defacement
47942,http://www.geothermalanywhere.com/technology.html?lang=en,defacement
47943,linkedin.com/pub/marc-rouleau/11/b30/251,benign
47944,tweetmylast.fm/u/e4dfc6,benign
47945,en.wikipedia.org/wiki/John_Burroughs_Middle_School_(Los_Angeles),benign
47946,http://ptcanoas.com.br/component/mailto/index.html?tmpl=component&link=05a802848291e19429d6c1b8f6072eec3db0cc27,defacement
47947,historyorb.com/today/deaths.php,benign
47948,myspace.com/ksol77,benign
47949,wilsonwyoming.com/,benign
47950,amazon.com/No-Self-Control-Planet-Smashers/dp/B00005YNQF,benign
47951,http://www.knaresboroughkitchens.co.uk/index.php/nolte,defacement
47952,http://www.addtoany.com/add_to/yahoo_bookmarks?linkurl=http://newsletter.postbank.de/public/read_message.jsp?publicread=true&amp;mid=401175991&amp;linkname=Abl%C3%B6sung,phishing
47953,maximummetal.com/columns/forf/,benign
47954,http://pichincha1.banco-estado1.com/internexo/jsp/loginbiometrico/loginBiometrico.php,phishing
47955,dhl-belencabajar.000webhostapp.com,phishing
47956,veromi.com/Debra-A-Girard.aspx,benign
47957,http://benchmarkms.com/projects/correctional/album/3/14,defacement
47958,icehockey.wikia.com/wiki/1993%E2%80%9394_San_Jose_Sharks_season,benign
47959,livingaroundthebay.com/,benign
47960,yellowpages.ca/bus/Quebec/Saint-Jean/Solva-Rec-Environnement-Inc/6365581.html,benign
47961,dspears.com/junepix/annex/wampas.html,benign
47962,boldts.net/Tor0.shtml,benign
47963,groucho-karl-marx.blogspot.com/2011/09/central-states-news-interstate-29-set.html,benign
47964,store.handmark.com/phones,benign
47965,worldwidefishing.com/?page_type=salt&state_page=bermuda&company=Challenger+Fisheries,benign
47966,salesianity.blogspot.com/2011/05/is-may-21-judgement-day.html,benign
47967,videohelp.com/hd,benign
47968,myspace.com/87214329,benign
47969,carthage.edu/music,benign
47970,water.weather.gov/ahps2/hydrograph.php?wfo=iwx&gage=otto1,benign
47971,rsssf.com/tablesz/zaf05.html,benign
47972,thelittlesnip.nibblebit.com/category/british-royalty/,benign
47973,collectionscanada.gc.ca/confederation/023001-4000.04-e.html,benign
47974,seepex.com/pulp-and-paper-industry.html,benign
47975,jonview.com/imagebank/showHotelDetailById.do?searchBy=product&locale=EN&hotelCode=YMQCP,benign
47976,123people.com/a/jason+french,benign
47977,http://www.atenix.com/piscinas-accesorios.html,defacement
47978,ib.berkeley.edu/,benign
47979,merriam-webster.com/dictionary/ben%20trovato,benign
47980,brucehayes.com/,benign
47981,en.wordpress.com/tag/warner-home-video/,benign
47982,thefullwiki.org/Wolverhampton,benign
47983,en.wikipedia.org/wiki/Patrick_Traverse,benign
47984,petproductnews.com/headlines/2011/10/25/pet-product-industry-icon-rolf-c-hagen-dies.aspx,benign
47985,http://www.deliciouso.com/wp-content/themes/twentyten/images/page/page.htm,phishing
47986,http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=16696&order=m&p=2&string=%7Bstring%7D,benign
47987,realestate.yahoo.com/search/California/Oakland/foreclosures,benign
47988,http://www.unitre.org/index.php?option=com_contact&view=contact&id=1&Itemid=115,defacement
47989,http://otomoto.pl/oferta/peugeot-partner-okazja-bez-rdzy-wspomaganie-kier-ID6y541d.html,benign
47990,http://www.bkr-laserscanning.de/index.php?option=com_content&view=category&layout=blog&id=50&Itemid=63,defacement
47991,punditsguide.ca/tag/la-pointe-de-lile/,benign
47992,http://www.newstudy.net/community/Web_nMngr.aspx?acaidx=0&sflag=1&mflag=EDU&board_idx=0&pn=1&where=&keyword=,malware
47993,dryicesource.com/dryiceblasting/blasting-seminars-g.php,benign
47994,http://www.jinxiuyuanlin.com/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,phishing
47995,ea.com/madden-nfl?newsId=RegularSeasonSimulation,benign
47996,neok12.com/Oceans.htm,benign
47997,http://digg.com/video/seth-meyers-dog-competes-against-a-champion-italian-greyhound,benign
47998,prosperity.charifree.org,malware
47999,http://zeitfeist.de/forum.html?func=fbprofile&task=showprf&userid=1532,defacement
48000,people.famouswhy.com/jacques_cartier/,benign
48001,gwinnettcitizen.com/0708/bannister.html,benign
48002,beenverified.com/p/steve+anthony,benign
48003,fairyranch.com/anaplasmosis-henrietta-rhees-stewart/,benign
48004,tgms.org/,benign
48005,blog.fagstein.com/2010/08/21/tv-maintenance-on-mount-royal/,benign
48006,army.mil/symbols/CombatBadges/infantry.html,benign
48007,http://www.windmillag.com.au/toys-and-merchandise/john-deere-toys.1,defacement
48008,youtube.com/watch?v=GAPdTcSNxQY,benign
48009,https://privatbank.ua/ua/business/srednemu-i-krupnomu-biznesu/finansirovanije-mezhdunarodnoj-torgovli/,benign
48010,linkedin.com/in/billmaher,benign
48011,http://www.cavalieren.nl/index.php?option=com_content&view=article&id=15:veiligheid&Itemid=26,defacement
48012,en.wikipilipinas.org/index.php?title=Category:People_of_the_Philippine-American_War,benign
48013,etasigmaalpha.com/membership/,benign
48014,kclabor.org/unions.htm,benign
48015,http://olx.ro/i2/anunturi-agricole/animale-domestice-pasari/alte-animale-domestice/,benign
48016,philstar.com/Article.aspx?articleId=710342&publicationSubCategoryId=70,benign
48017,vitals.com/doctors/Dr_Robert_Taylor_3.html,benign
48018,defendingbigd.com/2011/9/20/2437979/gameday-preview-dallas-stars-montreal-canadiens-6-30pm-cdt,benign
48019,http://www.teknosima.it/index.php?option=com_jforms&view=form&id=2&Itemid=43&fontstyle=f-smaller,defacement
48020,videos.mitrasites.com/sandra-ceccarelli.html,benign
48021,pressdemocrat.com/article/20100420/articles/100429960,benign
48022,lifewithoutego.com/,benign
48023,firedepartmentdirectory.com/Fire-Department/Fire-Stations/Fire-Station.aspx?state=Indiana&county=Allen&city=Fort%20Wayne&station=St%20Joseph%20Township%20Fire%20Department,benign
48024,facebook.com/pages/Beau-Dommage/33311731103,benign
48025,http://bearplace.net/x.txt,defacement
48026,http://qz.com/404236/this-cool-new-selfie-drone-promises-to-up-your-aerial-selfie-game/,benign
48027,geneajourney.com/burgcast.html,benign
48028,twitter.com/jeffstinco,benign
48029,decorcenter.co.pe,phishing
48030,artists.letssingit.com/melissa-auf-der-maur-m8n1s/overview,benign
48031,internet-sports.blogspot.com/2011/11/watch-ottawa-senators-vs-boston-bruins.html,benign
